id,title,diff_url,revision_id,timestamp,contributor_ip,contributor_ip_int
914970,Julian McGauran,http://en.wikipedia.org/w/index.php?diff=339862192,339862192,1264393467,202.14.81.51,3389935923
11096466,Young Nationals (Australia),http://en.wikipedia.org/w/index.php?diff=339298944,339298944,1264139162,202.14.81.51,3389935923
11096466,Young Nationals (Australia),http://en.wikipedia.org/w/index.php?diff=339100738,339100738,1264051947,202.14.81.51,3389935923
3024224,Remo Buess,http://en.wikipedia.org/w/index.php?diff=338650838,338650838,1263859194,202.14.81.49,3389935921
6638351,Kavala F.C.,http://en.wikipedia.org/w/index.php?diff=337141232,337141232,1263188731,202.14.81.49,3389935921
1113940,Sydney FC,http://en.wikipedia.org/w/index.php?diff=336502991,336502991,1262908945,202.14.81.49,3389935921
14269087,List of Fortians,http://en.wikipedia.org/w/index.php?diff=336479947,336479947,1262901399,202.14.81.49,3389935921
216485,Judah P. Benjamin,http://en.wikipedia.org/w/index.php?diff=336478882,336478882,1262901079,202.14.81.49,3389935921
23251715,Australian National Judo Championships,http://en.wikipedia.org/w/index.php?diff=336349385,336349385,1262843491,202.14.81.49,3389935921
23251715,Australian National Judo Championships,http://en.wikipedia.org/w/index.php?diff=336347159,336347159,1262842169,202.14.81.49,3389935921
1748312,Steve Fielding,http://en.wikipedia.org/w/index.php?diff=336313601,336313601,1262826743,202.14.81.51,3389935923
1748312,Steve Fielding,http://en.wikipedia.org/w/index.php?diff=336313207,336313207,1262826586,202.14.81.51,3389935923
1748312,Steve Fielding,http://en.wikipedia.org/w/index.php?diff=336313094,336313094,1262826539,202.14.81.51,3389935923
1748312,Steve Fielding,http://en.wikipedia.org/w/index.php?diff=336311856,336311856,1262826045,202.14.81.51,3389935923
1748312,Steve Fielding,http://en.wikipedia.org/w/index.php?diff=336311157,336311157,1262825752,202.14.81.51,3389935923
1748312,Steve Fielding,http://en.wikipedia.org/w/index.php?diff=336310528,336310528,1262825500,202.14.81.51,3389935923
1748312,Steve Fielding,http://en.wikipedia.org/w/index.php?diff=335927997,335927997,1262658936,202.14.81.51,3389935923
561123,Gary Humphries,http://en.wikipedia.org/w/index.php?diff=334884236,334884236,1262165913,202.14.81.49,3389935921
564441,Prime Television,http://en.wikipedia.org/w/index.php?diff=334826440,334826440,1262135811,202.14.81.51,3389935923
11432790,Mary Jo Fisher,http://en.wikipedia.org/w/index.php?diff=333449612,333449612,1261541067,202.14.81.49,3389935921
2467014,Melbourne Knights FC,http://en.wikipedia.org/w/index.php?diff=333144854,333144854,1261437252,202.14.81.49,3389935921
268775,Jane Kennedy (actor),http://en.wikipedia.org/w/index.php?diff=332809550,332809550,1261289084,202.14.81.51,3389935923
268775,Jane Kennedy (actor),http://en.wikipedia.org/w/index.php?diff=332809403,332809403,1261288999,202.14.81.51,3389935923
11095844,Mathias Cormann,http://en.wikipedia.org/w/index.php?diff=332251736,332251736,1261041055,202.14.81.51,3389935923
13228672,Helen Morton,http://en.wikipedia.org/w/index.php?diff=332251372,332251372,1261040818,202.14.81.51,3389935923
13228672,Helen Morton,http://en.wikipedia.org/w/index.php?diff=332251285,332251285,1261040758,202.14.81.51,3389935923
13228672,Helen Morton,http://en.wikipedia.org/w/index.php?diff=332251047,332251047,1261040538,202.14.81.51,3389935923
625939,Kelvin Thomson,http://en.wikipedia.org/w/index.php?diff=332160562,332160562,1261010147,202.14.81.51,3389935923
22075931,Next Queensland state election,http://en.wikipedia.org/w/index.php?diff=331968701,331968701,1260942927,164.75.7.249,2756380665
10152,Desiderius Erasmus,http://en.wikipedia.org/w/index.php?diff=331911927,331911927,1260922543,203.16.24.170,3406829738
18406429,Mandatory detention in Australia,http://en.wikipedia.org/w/index.php?diff=331743116,331743116,1260848684,202.14.81.104,3389935976
18406429,Mandatory detention in Australia,http://en.wikipedia.org/w/index.php?diff=331743035,331743035,1260848646,202.14.81.104,3389935976
18406429,Mandatory detention in Australia,http://en.wikipedia.org/w/index.php?diff=331742990,331742990,1260848628,202.14.81.104,3389935976
30863,Test cricket,http://en.wikipedia.org/w/index.php?diff=331740517,331740517,1260847582,203.62.236.34,3409898530
30863,Test cricket,http://en.wikipedia.org/w/index.php?diff=331740344,331740344,1260847514,203.62.236.34,3409898530
173652,Hemorrhoid,http://en.wikipedia.org/w/index.php?diff=330600357,330600357,1260330007,203.16.24.235,3406829803
15459873,Nahum Barnea,http://en.wikipedia.org/w/index.php?diff=330576287,330576287,1260320697,164.75.5.240,2756380144
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=329367301,329367301,1259806056,202.14.81.49,3389935921
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=329366250,329366250,1259805642,202.14.81.49,3389935921
558888,Arch Bevis,http://en.wikipedia.org/w/index.php?diff=329198864,329198864,1259736336,202.14.81.49,3389935921
558888,Arch Bevis,http://en.wikipedia.org/w/index.php?diff=329198710,329198710,1259736261,202.14.81.49,3389935921
1199875,Helen Coonan,http://en.wikipedia.org/w/index.php?diff=329151140,329151140,1259715473,202.14.81.51,3389935923
5016732,Ted Baillieu,http://en.wikipedia.org/w/index.php?diff=329082433,329082433,1259693002,203.16.24.235,3406829803
1748312,Steve Fielding,http://en.wikipedia.org/w/index.php?diff=328024771,328024771,1259233517,202.14.81.51,3389935923
26683,Stanley Kubrick,http://en.wikipedia.org/w/index.php?diff=323842751,323842751,1257312280,202.14.81.49,3389935921
26683,Stanley Kubrick,http://en.wikipedia.org/w/index.php?diff=323826020,323826020,1257304244,202.14.81.49,3389935921
10905951,Richard Wynne,http://en.wikipedia.org/w/index.php?diff=323368443,323368443,1257117851,203.16.24.170,3406829738
10905951,Richard Wynne,http://en.wikipedia.org/w/index.php?diff=322840676,322840676,1256864584,203.16.24.170,3406829738
11168084,Hyper-V,http://en.wikipedia.org/w/index.php?diff=322238436,322238436,1256599854,202.14.81.51,3389935923
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=322065428,322065428,1256526097,203.62.235.97,3409898337
9246276,All Saints Greek Orthodox Grammar School,http://en.wikipedia.org/w/index.php?diff=321539006,321539006,1256286221,202.14.81.51,3389935923
995551,Jacinta Collins,http://en.wikipedia.org/w/index.php?diff=321514299,321514299,1256270506,202.14.81.49,3389935921
995551,Jacinta Collins,http://en.wikipedia.org/w/index.php?diff=321474210,321474210,1256252403,202.14.81.49,3389935921
995551,Jacinta Collins,http://en.wikipedia.org/w/index.php?diff=321473928,321473928,1256252296,202.14.81.49,3389935921
995551,Jacinta Collins,http://en.wikipedia.org/w/index.php?diff=321473431,321473431,1256252097,202.14.81.49,3389935921
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321171519,321171519,1256122813,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321171141,321171141,1256122579,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321170666,321170666,1256122234,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321170617,321170617,1256122201,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321170414,321170414,1256122072,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321170360,321170360,1256122043,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321170287,321170287,1256122007,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321170189,321170189,1256121941,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321170119,321170119,1256121904,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321169752,321169752,1256121656,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=321169650,321169650,1256121579,203.62.235.97,3409898337
2866284,List of high schools in South Africa,http://en.wikipedia.org/w/index.php?diff=321158135,321158135,1256113737,164.75.5.112,2756380016
9833424,The Glen High School,http://en.wikipedia.org/w/index.php?diff=321157639,321157639,1256113354,164.75.5.112,2756380016
9833424,The Glen High School,http://en.wikipedia.org/w/index.php?diff=321157569,321157569,1256113315,164.75.5.112,2756380016
2293852,Pretoria Boys High School,http://en.wikipedia.org/w/index.php?diff=321157404,321157404,1256113213,164.75.5.112,2756380016
228777,Peter Hain,http://en.wikipedia.org/w/index.php?diff=321156935,321156935,1256112895,164.75.5.112,2756380016
1996212,Talk:Baudot code,http://en.wikipedia.org/w/index.php?diff=319372638,319372638,1255324860,202.14.81.49,3389935921
15942093,Mark Furner,http://en.wikipedia.org/w/index.php?diff=318615225,318615225,1254985037,202.14.81.49,3389935921
5002099,Wollondilly Shire,http://en.wikipedia.org/w/index.php?diff=318344978,318344978,1254870994,202.14.81.49,3389935921
5002099,Wollondilly Shire,http://en.wikipedia.org/w/index.php?diff=318344839,318344839,1254870946,202.14.81.49,3389935921
33613,Western Australia,http://en.wikipedia.org/w/index.php?diff=318179687,318179687,1254797941,203.62.236.34,3409898530
713611,Hey Hey It's Saturday,http://en.wikipedia.org/w/index.php?diff=317380765,317380765,1254441616,202.14.81.49,3389935921
563137,Sun Bear,http://en.wikipedia.org/w/index.php?diff=316059905,316059905,1253851116,202.14.81.49,3389935921
11836759,"Old Reynella, South Australia",http://en.wikipedia.org/w/index.php?diff=315646810,315646810,1253678893,202.14.81.126,3389935998
975276,"St Lucia, Queensland",http://en.wikipedia.org/w/index.php?diff=314477416,314477416,1253162395,202.14.81.51,3389935923
1206694,Andrea Coote,http://en.wikipedia.org/w/index.php?diff=314267087,314267087,1253072726,203.16.24.170,3406829738
11095844,Mathias Cormann,http://en.wikipedia.org/w/index.php?diff=313304496,313304496,1252724541,202.14.81.49,3389935921
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=312947919,312947919,1252571402,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=312947684,312947684,1252571281,203.62.235.97,3409898337
2119373,Cameron White,http://en.wikipedia.org/w/index.php?diff=312878512,312878512,1252539974,202.14.81.49,3389935921
1397669,Talk:Alfred Jodl,http://en.wikipedia.org/w/index.php?diff=312486833,312486833,1252366341,202.14.81.49,3389935921
6081536,Australian Liberal Students' Federation,http://en.wikipedia.org/w/index.php?diff=312292049,312292049,1252289321,202.14.81.49,3389935921
22150555,2000 Scottish League Cup Final,http://en.wikipedia.org/w/index.php?diff=312289074,312289074,1252287927,202.14.81.49,3389935921
62695,Our Town,http://en.wikipedia.org/w/index.php?diff=311412716,311412716,1251867308,202.14.81.49,3389935921
1694365,Ios Teper,http://en.wikipedia.org/w/index.php?diff=311209391,311209391,1251776200,202.14.81.49,3389935921
3829093,Tim Holding,http://en.wikipedia.org/w/index.php?diff=310977729,310977729,1251675299,203.16.24.235,3406829803
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=310298995,310298995,1251344654,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=310297913,310297913,1251344132,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=310297871,310297871,1251344113,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=310297831,310297831,1251344092,203.62.235.97,3409898337
1199875,Helen Coonan,http://en.wikipedia.org/w/index.php?diff=310094973,310094973,1251257905,202.14.81.49,3389935921
17922891,Christian Porter,http://en.wikipedia.org/w/index.php?diff=309895595,309895595,1251165543,203.62.236.34,3409898530
20013071,List of Australian High Commissioners to the United Kingdom,http://en.wikipedia.org/w/index.php?diff=308823781,308823781,1250657655,202.14.81.49,3389935921
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=308444581,308444581,1250497792,203.62.235.97,3409898337
11095844,Mathias Cormann,http://en.wikipedia.org/w/index.php?diff=307710452,307710452,1250152835,202.14.81.49,3389935921
2106300,Trish Crossin,http://en.wikipedia.org/w/index.php?diff=307693543,307693543,1250141831,202.14.81.49,3389935921
8110575,Battle of Stalingrad in popular culture,http://en.wikipedia.org/w/index.php?diff=307121684,307121684,1249889624,203.62.235.97,3409898337
18499335,Robin Chapple,http://en.wikipedia.org/w/index.php?diff=307118179,307118179,1249887441,203.62.235.97,3409898337
4318583,Daniel Andrews,http://en.wikipedia.org/w/index.php?diff=307076706,307076706,1249866122,203.16.24.170,3406829738
17226457,Martin Whitely,http://en.wikipedia.org/w/index.php?diff=305785083,305785083,1249290983,203.62.235.15,3409898255
17226457,Martin Whitely,http://en.wikipedia.org/w/index.php?diff=305784893,305784893,1249290862,203.62.235.15,3409898255
17226457,Martin Whitely,http://en.wikipedia.org/w/index.php?diff=305784393,305784393,1249290549,203.62.235.15,3409898255
17226457,Martin Whitely,http://en.wikipedia.org/w/index.php?diff=305784294,305784294,1249290485,203.62.235.15,3409898255
2742386,Independents (Australian NUS faction),http://en.wikipedia.org/w/index.php?diff=305179661,305179661,1248999043,203.16.24.235,3406829803
1117206,"Capital Hill, Australian Capital Territory",http://en.wikipedia.org/w/index.php?diff=305030239,305030239,1248938041,202.14.81.49,3389935921
1117206,"Capital Hill, Australian Capital Territory",http://en.wikipedia.org/w/index.php?diff=305030181,305030181,1248938007,202.14.81.49,3389935921
7616977,Richard Di Natale,http://en.wikipedia.org/w/index.php?diff=304620427,304620427,1248757955,203.16.24.170,3406829738
10435742,Maria Pekli,http://en.wikipedia.org/w/index.php?diff=304437790,304437790,1248681166,202.14.81.49,3389935921
10435742,Maria Pekli,http://en.wikipedia.org/w/index.php?diff=304437737,304437737,1248681131,202.14.81.49,3389935921
10435742,Maria Pekli,http://en.wikipedia.org/w/index.php?diff=304437701,304437701,1248681106,202.14.81.49,3389935921
7336396,Payment Deferred,http://en.wikipedia.org/w/index.php?diff=303892673,303892673,1248420282,202.14.81.49,3389935921
23251715,Australian National Judo Championships,http://en.wikipedia.org/w/index.php?diff=303472879,303472879,1248237312,202.14.81.49,3389935921
3870123,National Labor Students,http://en.wikipedia.org/w/index.php?diff=303461785,303461785,1248231761,203.16.24.170,3406829738
3870123,National Labor Students,http://en.wikipedia.org/w/index.php?diff=303460786,303460786,1248231272,203.16.24.170,3406829738
10435742,Maria Pekli,http://en.wikipedia.org/w/index.php?diff=303284379,303284379,1248155132,202.14.81.49,3389935921
2416871,2002 Commonwealth Games results,http://en.wikipedia.org/w/index.php?diff=303283301,303283301,1248154502,202.14.81.49,3389935921
2416871,2002 Commonwealth Games results,http://en.wikipedia.org/w/index.php?diff=303282946,303282946,1248154312,202.14.81.49,3389935921
2416871,2002 Commonwealth Games results,http://en.wikipedia.org/w/index.php?diff=303282718,303282718,1248154185,202.14.81.49,3389935921
10178748,Morgan Endicott-Davies,http://en.wikipedia.org/w/index.php?diff=303264141,303264141,1248144750,202.14.81.49,3389935921
203756,Bhumibol Adulyadej,http://en.wikipedia.org/w/index.php?diff=303240242,303240242,1248134756,202.14.81.49,3389935921
15243107,Landry N'Guémo,http://en.wikipedia.org/w/index.php?diff=302528957,302528957,1247797146,202.14.81.49,3389935921
69957,Hypergolic propellant,http://en.wikipedia.org/w/index.php?diff=302366727,302366727,1247723886,203.62.236.34,3409898530
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=302356975,302356975,1247718035,164.75.6.29,2756380189
14030073,Joseph Schwab,http://en.wikipedia.org/w/index.php?diff=302356576,302356576,1247717817,203.62.235.57,3409898297
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=302355682,302355682,1247717343,164.75.6.29,2756380189
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=302349417,302349417,1247713881,164.75.6.29,2756380189
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=302344361,302344361,1247711785,164.75.6.29,2756380189
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=302342418,302342418,1247711082,164.75.6.29,2756380189
577186,Sussan Ley,http://en.wikipedia.org/w/index.php?diff=302178648,302178648,1247637941,202.14.81.49,3389935921
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=301830561,301830561,1247476638,164.75.5.245,2756380149
125248,"Charles, Prince of Wales",http://en.wikipedia.org/w/index.php?diff=301772805,301772805,1247442067,202.14.81.49,3389935921
125248,"Charles, Prince of Wales",http://en.wikipedia.org/w/index.php?diff=301771590,301771590,1247441482,202.14.81.49,3389935921
15341324,Gary Blackwood (politician),http://en.wikipedia.org/w/index.php?diff=301299588,301299588,1247192131,203.16.24.170,3406829738
15341324,Gary Blackwood (politician),http://en.wikipedia.org/w/index.php?diff=301298483,301298483,1247191627,203.16.24.170,3406829738
5665408,Isobel Redmond,http://en.wikipedia.org/w/index.php?diff=300906446,300906446,1247015468,202.14.81.49,3389935921
5665408,Isobel Redmond,http://en.wikipedia.org/w/index.php?diff=300906408,300906408,1247015447,202.14.81.49,3389935921
5665408,Isobel Redmond,http://en.wikipedia.org/w/index.php?diff=300906382,300906382,1247015434,202.14.81.49,3389935921
595759,Peter Slipper,http://en.wikipedia.org/w/index.php?diff=299621003,299621003,1246416103,202.14.81.49,3389935921
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=299618019,299618019,1246414706,164.75.6.58,2756380218
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=299616926,299616926,1246414234,164.75.6.58,2756380218
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=299615663,299615663,1246413697,164.75.6.58,2756380218
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=299615566,299615566,1246413650,164.75.6.58,2756380218
559370,Steven Ciobo,http://en.wikipedia.org/w/index.php?diff=299615287,299615287,1246413519,164.75.6.58,2756380218
4135007,User talk:Intelligent Mr Toad,http://en.wikipedia.org/w/index.php?diff=298672602,298672602,1245982686,202.14.81.49,3389935921
6265958,Louise Cooper,http://en.wikipedia.org/w/index.php?diff=298502386,298502386,1245906383,202.14.81.49,3389935921
23362898,Michael Sutherland,http://en.wikipedia.org/w/index.php?diff=298486666,298486666,1245898855,203.62.235.36,3409898276
23362898,Michael Sutherland,http://en.wikipedia.org/w/index.php?diff=298485933,298485933,1245898508,203.62.235.36,3409898276
23362898,Michael Sutherland,http://en.wikipedia.org/w/index.php?diff=298485314,298485314,1245898228,203.62.235.36,3409898276
23315613,Talk:OzCar affair,http://en.wikipedia.org/w/index.php?diff=298223489,298223489,1245798485,202.14.81.49,3389935921
23315613,Talk:OzCar affair,http://en.wikipedia.org/w/index.php?diff=298223376,298223376,1245798447,202.14.81.49,3389935921
4339067,Ferguson Left,http://en.wikipedia.org/w/index.php?diff=298088986,298088986,1245746009,202.14.81.49,3389935921
4339067,Ferguson Left,http://en.wikipedia.org/w/index.php?diff=298088940,298088940,1245745988,202.14.81.49,3389935921
673274,The Devil's Advocate (film),http://en.wikipedia.org/w/index.php?diff=298065544,298065544,1245733600,203.16.24.170,3406829738
673274,The Devil's Advocate (film),http://en.wikipedia.org/w/index.php?diff=298065434,298065434,1245733547,203.16.24.170,3406829738
559133,Bob Baldwin,http://en.wikipedia.org/w/index.php?diff=298049549,298049549,1245726527,202.14.81.49,3389935921
6081536,Australian Liberal Students' Federation,http://en.wikipedia.org/w/index.php?diff=297848884,297848884,1245643167,202.14.81.49,3389935921
14432364,Darren Cheeseman,http://en.wikipedia.org/w/index.php?diff=296849399,296849399,1245192988,202.14.81.49,3389935921
14432364,Darren Cheeseman,http://en.wikipedia.org/w/index.php?diff=296849270,296849270,1245192931,202.14.81.49,3389935921
2677575,The Gap State High School,http://en.wikipedia.org/w/index.php?diff=296683007,296683007,1245123184,202.14.81.49,3389935921
2677575,The Gap State High School,http://en.wikipedia.org/w/index.php?diff=296682967,296682967,1245123159,202.14.81.49,3389935921
2677575,The Gap State High School,http://en.wikipedia.org/w/index.php?diff=296682852,296682852,1245123107,202.14.81.49,3389935921
2677575,The Gap State High School,http://en.wikipedia.org/w/index.php?diff=296682779,296682779,1245123069,202.14.81.49,3389935921
161091,Rodney Dangerfield,http://en.wikipedia.org/w/index.php?diff=295701004,295701004,1244686185,164.75.7.166,2756380582
1884781,Rex Hunt,http://en.wikipedia.org/w/index.php?diff=295532697,295532697,1244616798,202.14.81.49,3389935921
1066447,Chris Bowen,http://en.wikipedia.org/w/index.php?diff=295321676,295321676,1244526133,202.14.81.49,3389935921
558888,Arch Bevis,http://en.wikipedia.org/w/index.php?diff=294334928,294334928,1244099849,202.14.81.49,3389935921
1743345,2005 Nias Island WS-61 Sea King crash,http://en.wikipedia.org/w/index.php?diff=293660624,293660624,1243833986,202.14.81.49,3389935921
2645434,"Casey, Australian Capital Territory",http://en.wikipedia.org/w/index.php?diff=293660413,293660413,1243833878,202.14.81.49,3389935921
6788364,Varapodio,http://en.wikipedia.org/w/index.php?diff=291513301,291513301,1242952100,202.14.81.49,3389935921
885301,Manly-Warringah Sea Eagles,http://en.wikipedia.org/w/index.php?diff=291083467,291083467,1242784293,164.75.5.135,2756380039
885301,Manly-Warringah Sea Eagles,http://en.wikipedia.org/w/index.php?diff=291076614,291076614,1242781913,202.14.81.49,3389935921
4287984,Western Australian Young Liberals,http://en.wikipedia.org/w/index.php?diff=290881054,290881054,1242710732,202.14.81.49,3389935921
4178566,Craig Langdon,http://en.wikipedia.org/w/index.php?diff=290647064,290647064,1242618184,203.16.24.170,3406829738
22046735,User talk:Bidgee,http://en.wikipedia.org/w/index.php?diff=289592157,289592157,1242178629,202.14.81.49,3389935921
11485057,Mike Kelly (politician),http://en.wikipedia.org/w/index.php?diff=289429974,289429974,1242120600,202.14.81.49,3389935921
11485057,Mike Kelly (politician),http://en.wikipedia.org/w/index.php?diff=289429702,289429702,1242120451,202.14.81.49,3389935921
1939033,Chacaltaya,http://en.wikipedia.org/w/index.php?diff=289179402,289179402,1242009646,202.14.81.49,3389935921
8750929,Jim Turnour,http://en.wikipedia.org/w/index.php?diff=288570492,288570492,1241738088,202.14.81.49,3389935921
8750929,Jim Turnour,http://en.wikipedia.org/w/index.php?diff=288570012,288570012,1241737866,202.14.81.49,3389935921
8750929,Jim Turnour,http://en.wikipedia.org/w/index.php?diff=288568332,288568332,1241737098,202.14.81.49,3389935921
8750929,Jim Turnour,http://en.wikipedia.org/w/index.php?diff=288568134,288568134,1241737014,202.14.81.49,3389935921
8750929,Jim Turnour,http://en.wikipedia.org/w/index.php?diff=288568003,288568003,1241736944,202.14.81.49,3389935921
8750929,Jim Turnour,http://en.wikipedia.org/w/index.php?diff=288567799,288567799,1241736870,202.14.81.49,3389935921
8750929,Jim Turnour,http://en.wikipedia.org/w/index.php?diff=288567599,288567599,1241736793,202.14.81.49,3389935921
17226457,Martin Whitely,http://en.wikipedia.org/w/index.php?diff=288414472,288414472,1241671600,203.62.235.15,3409898255
6014986,David Clarke (Australian politician),http://en.wikipedia.org/w/index.php?diff=288221813,288221813,1241593729,202.14.81.49,3389935921
1094489,Robert Manne,http://en.wikipedia.org/w/index.php?diff=287139190,287139190,1241131338,202.14.81.49,3389935921
1094489,Robert Manne,http://en.wikipedia.org/w/index.php?diff=287138498,287138498,1241131064,202.14.81.49,3389935921
13153791,David Bushby,http://en.wikipedia.org/w/index.php?diff=286786753,286786753,1240976964,202.14.81.49,3389935921
16864,Karma,http://en.wikipedia.org/w/index.php?diff=285391244,285391244,1240377615,203.62.236.34,3409898530
5442486,Peter Ryan (politician),http://en.wikipedia.org/w/index.php?diff=285175791,285175791,1240292016,203.16.24.235,3406829803
5442486,Peter Ryan (politician),http://en.wikipedia.org/w/index.php?diff=285175730,285175730,1240291992,203.16.24.235,3406829803
5442486,Peter Ryan (politician),http://en.wikipedia.org/w/index.php?diff=285175602,285175602,1240291919,203.16.24.235,3406829803
5442486,Peter Ryan (politician),http://en.wikipedia.org/w/index.php?diff=285175348,285175348,1240291808,203.16.24.235,3406829803
5442486,Peter Ryan (politician),http://en.wikipedia.org/w/index.php?diff=285175282,285175282,1240291776,203.16.24.235,3406829803
5442486,Peter Ryan (politician),http://en.wikipedia.org/w/index.php?diff=285175117,285175117,1240291682,203.16.24.235,3406829803
6605342,Farmers Union Iced Coffee,http://en.wikipedia.org/w/index.php?diff=285148709,285148709,1240279462,202.14.81.49,3389935921
1572157,KPU,http://en.wikipedia.org/w/index.php?diff=284914067,284914067,1240187799,202.14.81.49,3389935921
9586739,Graham Wright,http://en.wikipedia.org/w/index.php?diff=284355132,284355132,1239941729,202.14.81.49,3389935921
20216,Moravia,http://en.wikipedia.org/w/index.php?diff=284150947,284150947,1239859426,203.16.24.170,3406829738
20216,Moravia,http://en.wikipedia.org/w/index.php?diff=284150788,284150788,1239859345,203.16.24.170,3406829738
2580071,Alexander Rud Mills,http://en.wikipedia.org/w/index.php?diff=284138111,284138111,1239853192,203.16.24.235,3406829803
14491908,Mike Symon,http://en.wikipedia.org/w/index.php?diff=282281723,282281723,1239083150,202.14.81.49,3389935921
245399,Hradec Králové,http://en.wikipedia.org/w/index.php?diff=282260285,282260285,1239073512,202.14.81.49,3389935921
229017,Latissimus dorsi muscle,http://en.wikipedia.org/w/index.php?diff=281867284,281867284,1238923921,203.62.235.196,3409898436
2722187,Marise Payne,http://en.wikipedia.org/w/index.php?diff=281229379,281229379,1238647670,164.75.4.196,2756379844
49523,Bayreuth,http://en.wikipedia.org/w/index.php?diff=280578197,280578197,1238387839,202.14.81.49,3389935921
22127990,Ros Bates,http://en.wikipedia.org/w/index.php?diff=280542236,280542236,1238374940,202.14.81.136,3389936008
20216,Moravia,http://en.wikipedia.org/w/index.php?diff=279079714,279079714,1237779810,203.16.24.170,3406829738
20216,Moravia,http://en.wikipedia.org/w/index.php?diff=279078562,279078562,1237779300,203.16.24.170,3406829738
8506316,Standard RAID levels,http://en.wikipedia.org/w/index.php?diff=278455169,278455169,1237513892,202.14.81.49,3389935921
3303980,Lastovo,http://en.wikipedia.org/w/index.php?diff=278260265,278260265,1237432073,203.16.24.235,3406829803
1722564,Melbourne University ALP Club,http://en.wikipedia.org/w/index.php?diff=277517638,277517638,1237159840,202.14.81.49,3389935921
12475687,Daniel Wagon,http://en.wikipedia.org/w/index.php?diff=276907009,276907009,1236917673,202.14.81.49,3389935921
2017,Arbor Day,http://en.wikipedia.org/w/index.php?diff=276688242,276688242,1236836320,202.14.81.49,3389935921
322619,H. V. Evatt,http://en.wikipedia.org/w/index.php?diff=276685488,276685488,1236835048,202.14.81.49,3389935921
3884366,List of office bearers of the National Union of Students of Australia,http://en.wikipedia.org/w/index.php?diff=276644940,276644940,1236819750,202.14.81.49,3389935921
625939,Kelvin Thomson,http://en.wikipedia.org/w/index.php?diff=275325734,275325734,1236312420,202.14.81.49,3389935921
556739,Tony Abbott,http://en.wikipedia.org/w/index.php?diff=275325168,275325168,1236312162,202.14.81.49,3389935921
12262297,Tom Stephens,http://en.wikipedia.org/w/index.php?diff=275126839,275126839,1236242162,203.62.235.37,3409898277
11602350,Rob Hudson,http://en.wikipedia.org/w/index.php?diff=275105569,275105569,1236230411,203.16.24.170,3406829738
11602350,Rob Hudson,http://en.wikipedia.org/w/index.php?diff=275105159,275105159,1236230264,203.16.24.170,3406829738
11602350,Rob Hudson,http://en.wikipedia.org/w/index.php?diff=275104056,275104056,1236229856,203.16.24.170,3406829738
11602350,Rob Hudson,http://en.wikipedia.org/w/index.php?diff=275103881,275103881,1236229794,203.16.24.170,3406829738
11602350,Rob Hudson,http://en.wikipedia.org/w/index.php?diff=275103644,275103644,1236229715,203.16.24.170,3406829738
11620064,Talk:Rob Hudson,http://en.wikipedia.org/w/index.php?diff=275103073,275103073,1236229525,203.16.24.170,3406829738
11620064,Talk:Rob Hudson,http://en.wikipedia.org/w/index.php?diff=275103006,275103006,1236229496,203.16.24.170,3406829738
